accel,brake,gear,steer,clutch,focus,meta
0.1,,0,-0.13424747707531723,,-1.0,
0.1,,0,-0.13426542975663294,,-1.0,
0.1,,0,-0.1342832551139677,,-1.0,
0.1,,0,-0.13422455875874395,,-1.0,
0.1,,0,-0.13416586240352021,,-1.0,
0.1,,0,-0.13418381508483596,,-1.0,
0.1,,0,-0.1342016404421707,,-1.0,
0.1,,0,-0.134142944086947,,-1.0,
0.1,,0,-0.13408424773172328,,-1.0,
0.1,,0,-0.13410207308905805,,-1.0,
0.1,,0,-0.13412002577037374,,-1.0,
0.1,,0,-0.13406132941515003,,-1.0,
0.1,,0,-0.1340019964400215,,-1.0,
0.1,,0,-0.13401994912133722,,-1.0,
0.1,,0,-0.13403777447867193,,-1.0,
0.1,,0,-0.13397971474335305,,-1.0,
0.1,,0,-0.1339203817682245,,-1.0,
0.1,,0,-0.1339376978296354,,-1.0,
0.1,,0,-0.13395615980687497,,-1.0,
0.1,,0,-0.13389682683174645,,50.0414,
0.1,,0,-0.13383876709642753,,-1.0,
0.1,,0,-0.13385608315783842,,-1.0,
0.1,,0,-0.1338739085151732,,-1.0,
0.1,,0,-0.13381584877985428,,-1.0,
0.1,,0,-0.13375651580472575,,-1.0,
0.1,,0,-0.13377497778196532,,-1.0,
0.1,,0,-0.1337928031393001,,-1.0,
0.1,,0,-0.13373423410805732,,-1.0,
0.1,,0,-0.1336749011329288,,-1.0,
0.1,,0,-0.1336927264902635,,-1.0,
0.1,,0,-0.1337111884675031,,-1.0,
0.1,,0,-0.1336519828163555,,-1.0,
0.1,,0,-0.13359328646113183,,-1.0,
0.1,,0,-0.13361111181846655,,-1.0,
0.1,,0,-0.13362893717580132,,-1.0,
0.1,,0,-0.13357036814455855,,-1.0,
0.1,,0,-0.13351167178933482,,-1.0,
0.1,,0,-0.1335301337665744,,-1.0,
0.1,,0,-0.13354732250400433,,-1.0,
0.1,,0,-0.1334887534727616,,-1.0,
0.1,,0,-0.13343005711753786,,-1.0,
0.1,,0,-0.1334478824748726,,-1.0,
0.1,,0,-0.13346634445211217,,-1.0,
0.1,,0,-0.1334071388009646,,-1.0,
0.1,,0,-0.1333490790656457,,-1.0,
0.1,,0,-0.13336690442298046,,-1.0,
0.1,,0,-0.13338472978031518,,-1.0,
0.1,,0,-0.13332603342509147,,-1.0,
0.1,,0,-0.1332668277739439,,-1.0,
0.1,,0,-0.13328528975118348,,-1.0,
0.1,,0,-0.13330311510851822,,-1.0,
0.1,,0,-0.1332444187532945,,-1.0,
0.1,,0,-0.13318584972205175,,-1.0,
0.1,,0,-0.13320367507938652,,-1.0,
0.1,,0,-0.13322213705662606,,-1.0,
0.1,,0,-0.13316280408149753,,-1.0,
0.1,,0,-0.13310410772627382,,-1.0,
0.1,,0,-0.13312256970351338,,-1.0,
0.1,,0,-0.1331403950608481,,-1.0,
0.1,,0,-0.1330818260296054,,-1.0,
0.1,,0,-0.13302312967438162,,-1.0,
0.1,,0,-0.1330409550317164,,-1.0,
0.1,,0,-0.13305878038905114,,-1.0,
0.1,,0,-0.1330002113578084,,-1.0,
0.1,,0,-0.13294215162248949,,-1.0,
0.1,,0,-0.1329593403599194,,49.9991,
0.1,,0,-0.13297780233715897,,-1.0,
0.1,,0,-0.13291910598193526,,-1.0,
0.1,,0,-0.1328599003307877,,-1.0,
0.1,,0,-0.13287836230802724,,-1.0,
0.1,,0,-0.13289618766536201,,-1.0,
0.1,,0,-0.1328381279300431,,-1.0,
0.1,,0,-0.13277892227889554,,-1.0,
0.1,,0,-0.13279674763623026,,-1.0,
0.1,,0,-0.13281520961346988,,-1.0,
0.1,,0,-0.1327565132582461,,-1.0,
0.1,,0,-0.13269781690302243,,-1.0,
0.1,,0,-0.13271564226035715,,-1.0,
0.1,,0,-0.13273423156157768,,-1.0,
0.1,,0,-0.13267553520635397,,-1.0,
0.1,,0,-0.13261620223122544,,-1.0,
0.1,,0,-0.13263466420846498,,-1.0,
0.1,,0,-0.13265248956579975,,-1.0,
0.1,,0,-0.1325945571544618,,-1.0,
0.1,,0,-0.13253522417933328,,-1.0,
0.1,,0,-0.13255304953666802,,-1.0,
0.1,,0,-0.1325715115139076,,-1.0,
0.1,,0,-0.13251281515868388,,-1.0,
0.1,,0,-0.13245475542336496,,-1.0,
0.1,,0,-0.13247270810468068,,-1.0,
0.1,,0,-0.13249053346201542,,-1.0,
0.1,,0,-0.1324324737266965,,-1.0,
0.1,,0,-0.13237314075156797,,-1.0,
0.1,,0,-0.13239160272880754,,-1.0,
0.1,,0,-0.1324094280861423,,-1.0,
0.1,,0,-0.13235149567480434,,-1.0,
0.1,,0,-0.1322921626996758,,-1.0,
0.1,,0,-0.13230998805701058,,-1.0,
0.1,,0,-0.13232845003425014,,-1.0,
0.1,,0,-0.13226975367902644,,-1.0,
0.1,,0,-0.13221118464778367,,-1.0,
0.1,,0,-0.13222901000511844,,-1.0,
0.1,,0,-0.13224683536245316,,-1.0,
0.1,,0,-0.1321887756271343,,-1.0,
0.1,,0,-0.13213007927191053,,-1.0,
0.1,,0,-0.13214854124915013,,-1.0,
0.1,,0,-0.13216636660648484,,-1.0,
0.1,,0,-0.1321077975752421,,-1.0,
0.1,,0,-0.13204910122001837,,-1.0,
0.1,,0,-0.13206692657735314,,-1.0,
0.1,,0,-0.13208538855459268,,-1.0,
0.1,,0,-0.13202669219936897,,49.957,
0.1,,0,-0.13196875978803102,,-1.0,
0.1,,0,-0.1319865851453658,,-1.0,
0.1,,0,-0.13200441050270056,,-1.0,
0.1,,0,-0.13194635076738165,,-1.0,
0.1,,0,-0.1318870177922531,,-1.0,
0.1,,0,-0.13190547976949266,,-1.0,
0.1,,0,-0.13192394174673222,,-1.0,
0.1,,0,-0.13186473609558466,,-1.0,
0.1,,0,-0.13180667636026577,,-1.0,
0.1,,0,-0.1318245017176005,,-1.0,
0.1,,0,-0.13184296369484003,,-1.0,
0.1,,0,-0.13178426733961632,,-1.0,
0.1,,0,-0.1317250616884688,,-1.0,
0.1,,0,-0.13174352366570832,,-1.0,
0.1,,0,-0.1317613490230431,,-1.0,
0.1,,0,-0.13170328928772418,,-1.0,
0.1,,0,-0.13164459293250044,,-1.0,
0.1,,0,-0.13166305490974,,-1.0,
0.1,,0,-0.13168088026707478,,-1.0,
0.1,,0,-0.13162218391185107,,-1.0,
0.1,,0,-0.1315636148806083,,-1.0,
0.1,,0,-0.13158144023794302,,-1.0,
0.1,,0,-0.13160053883508743,,-1.0,
0.1,,0,-0.13154120585995888,,-1.0,
0.1,,0,-0.13148250950473517,,-1.0,
0.1,,0,-0.13150109880595567,,-1.0,
0.1,,0,-0.13151892416329045,,-1.0,
0.1,,0,-0.13146086442797153,,-1.0,
0.1,,0,-0.13140216807274782,,-1.0,
0.1,,0,-0.1314199934300826,,-1.0,
0.1,,0,-0.13143845540732216,,-1.0,
0.1,,0,-0.13137975905209842,,-1.0,
0.1,,0,-0.13132182664076048,,-1.0,
0.1,,0,-0.13133965199809525,,-1.0,
0.1,,0,-0.13135811397533478,,-1.0,
0.1,,0,-0.13129878100020628,,-1.0,
0.1,,0,-0.13124008464498252,,-1.0,
0.1,,0,-0.13125854662222214,,-1.0,
0.1,,0,-0.13127700859946165,,-1.0,
0.1,,0,-0.1312189488641428,,-1.0,
0.1,,0,-0.1311603798329,,-1.0,
0.1,,0,-0.13117820519023474,,-1.0,
0.1,,0,-0.1311966671674743,,-1.0,
0.1,,0,-0.1311379708122506,,-1.0,
0.1,,0,-0.13107927445702688,,-1.0,
0.1,,0,-0.13109709981436166,,49.9152,
0.1,,0,-0.13111556179160122,,-1.0,
0.1,,0,-0.1310575020562823,,-1.0,
0.1,,0,-0.13099829640513475,,-1.0,
0.1,,0,-0.13101675838237428,,-1.0,
0.1,,0,-0.13103522035961387,,-1.0,
0.1,,0,-0.13097716062429496,,-1.0,
0.1,,0,-0.13091782764916637,,-1.0,
0.1,,0,-0.13093565300650115,,-1.0,
0.1,,0,-0.13095475160364553,,-1.0,
0.1,,0,-0.1308960552484218,,-1.0,
0.1,,0,-0.13083748621717903,,-1.0,
0.1,,0,-0.13085594819441862,,-1.0,
0.1,,0,-0.13087377355175336,,-1.0,
0.1,,0,-0.13081571381643445,,-1.0,
0.1,,0,-0.13075701746121074,,-1.0,
0.1,,0,-0.1307754794384503,,-1.0,
0.1,,0,-0.13079330479578508,,-1.0,
0.1,,0,-0.13073473576454228,,-1.0,
0.1,,0,-0.1306766760292234,,-1.0,
0.1,,0,-0.13069450138655814,,-1.0,
0.1,,0,-0.13071296336379773,,-1.0,
0.1,,0,-0.13065426700857397,,-1.0,
0.1,,0,-0.1305962072732551,,-1.0,
0.1,,0,-0.13061403263058982,,-1.0,
0.1,,0,-0.13063249460782939,,-1.0,
0.1,,0,-0.13057443487251047,,-1.0,
0.1,,0,-0.1305152292213629,,-1.0,
0.1,,0,-0.13053432781850727,,-1.0,
0.1,,0,-0.13055215317584204,,-1.0,
0.1,,0,-0.13049345682061833,,-1.0,
0.1,,0,-0.13043539708529941,,-1.0,
0.1,,0,-0.1304532224426342,,-1.0,
0.1,,0,-0.13047168441987375,,-1.0,
0.1,,0,-0.13041298806465004,,-1.0,
0.1,,0,-0.13035441903340725,,-1.0,
0.1,,0,-0.13037288101064684,,-1.0,
0.1,,0,-0.13039134298788638,,-1.0,
0.1,,0,-0.1303332832525675,,-1.0,
0.1,,0,-0.13027395027743893,,-1.0,
0.1,,0,-0.13029304887458332,,-1.0,
0.1,,0,-0.13031087423191806,,-1.0,
0.1,,0,-0.13025217787669435,,-1.0,
0.1,,0,-0.1301942454653564,,-1.0,
0.1,,0,-0.13021258011861503,,-1.0,
0.1,,0,-0.13023104209585457,,-1.0,
0.1,,0,-0.13017247306461183,,49.8737,
0.1,,0,-0.13011377670938812,,-1.0,
0.1,,0,-0.13013223868662768,,-1.0,
0.1,,0,-0.13015070066386725,,-1.0,
0.1,,0,-0.13009264092854833,,-1.0,
0.1,,0,-0.13003394457332457,,-1.0,
0.1,,0,-0.13005176993065934,,-1.0,
0.1,,0,-0.1300708685278037,,-1.0,
0.1,,0,-0.13001217217258,,-1.0,
0.1,,0,-0.12995360314133725,,-1.0,
0.1,,0,-0.12997193779459584,,-1.0,
0.1,,0,-0.1299903997718354,,-1.0,
0.1,,0,-0.12993183074059267,,-1.0,
0.1,,0,-0.12987313438536896,,-1.0,
0.1,,0,-0.12989223298251332,,-1.0,
0.1,,0,-0.1299100583398481,,-1.0,
0.1,,0,-0.12985199860452917,,-1.0,
0.1,,0,-0.12979330224930546,,-1.0,
0.1,,0,-0.129811764226545,,-1.0,
0.1,,0,-0.1298302262037846,,-1.0,
0.1,,0,-0.12977152984856083,,-1.0,
0.1,,0,-0.12971359743722294,,-1.0,
0.1,,0,-0.12973142279455765,,-1.0,
0.1,,0,-0.12974975744781625,,-1.0,
0.1,,0,-0.1296918250364783,,-1.0,
0.1,,0,-0.1296331286812546,,-1.0,
0.1,,0,-0.12965222727839895,,-1.0,
0.1,,0,-0.12967005263573372,,-1.0,
0.1,,0,-0.12961135628051002,,-1.0,
0.1,,0,-0.1295532965451911,,-1.0,
0.1,,0,-0.12957175852243066,,-1.0,
0.1,,0,-0.12959022049967023,,-1.0,
0.1,,0,-0.12953152414444652,,-1.0,
0.1,,0,-0.1294734644091276,,-1.0,
0.1,,0,-0.12949192638636717,,-1.0,
0.1,,0,-0.1295097517437019,,-1.0,
0.1,,0,-0.129451692008383,,-1.0,
0.1,,0,-0.12939312297714023,,-1.0,
0.1,,0,-0.1294122215742846,,-1.0,
0.1,,0,-0.12943004693161939,,-1.0,
0.1,,0,-0.12937135057639565,,-1.0,
0.1,,0,-0.12931329084107673,,-1.0,
0.1,,0,-0.1293317528183163,,-1.0,
0.1,,0,-0.12935021479555586,,-1.0,
0.1,,0,-0.12929151844033215,,-1.0,
0.1,,0,-0.12923282208510845,,-1.0,
0.1,,0,-0.1292519206822528,,49.8324,
0.1,,0,-0.12926974603958757,,-1.0,
0.1,,0,-0.12921168630426866,,-1.0,
0.1,,0,-0.1291531172730259,,-1.0,
0.1,,0,-0.1291720885461893,,-1.0,
0.1,,0,-0.12918991390352405,,-1.0,
0.1,,0,-0.12913185416820516,,-1.0,
0.1,,0,-0.1290739217568672,,-1.0,
0.1,,0,-0.12909174711420196,,-1.0,
0.1,,0,-0.12911084571134632,,-1.0,
0.1,,0,-0.1290521493561226,,-1.0,
0.1,,0,-0.1289934530008989,,-1.0,
0.1,,0,-0.12901191497813846,,-1.0,
0.1,,0,-0.12903037695537803,,-1.0,
0.1,,0,-0.1289723172200591,,-1.0,
0.1,,0,-0.12891362086483543,,-1.0,
0.1,,0,-0.12893208284207497,,-1.0,
0.1,,0,-0.12895054481931456,,-1.0,
0.1,,0,-0.1288918484640908,,-1.0,
0.1,,0,-0.12883391605275288,,-1.0,
0.1,,0,-0.12885225070601145,,-1.0,
0.1,,0,-0.12887134930315586,,-1.0,
0.1,,0,-0.12881265294793212,,-1.0,
0.1,,0,-0.12875408391668935,,-1.0,
0.1,,0,-0.12877254589392892,,-1.0,
0.1,,0,-0.12879088054718751,,-1.0,
0.1,,0,-0.12873294813584957,,-1.0,
0.1,,0,-0.1286748884005307,,-1.0,
0.1,,0,-0.12869271375786545,,-1.0,
0.1,,0,-0.12871181235500984,,-1.0,
0.1,,0,-0.12865311599978613,,-1.0,
0.1,,0,-0.12859505626446718,,-1.0,
0.1,,0,-0.12861288162180196,,-1.0,
0.1,,0,-0.1286313435990415,,-1.0,
0.1,,0,-0.12857328386372258,,-1.0,
0.1,,0,-0.12851458750849887,,-1.0,
0.1,,0,-0.12853368610564322,,-1.0,
0.1,,0,-0.128551511462978,,-1.0,
0.1,,0,-0.12849408834756387,,-1.0,
0.1,,0,-0.12843539199234016,,-1.0,
0.1,,0,-0.12845321734967494,,-1.0,
0.1,,0,-0.1284723159468193,,-1.0,
0.1,,0,-0.1284142562115004,,-1.0,
0.1,,0,-0.1283561964761815,,-1.0,
0.1,,0,-0.12837402183351626,,-1.0,
0.1,,0,-0.1283924838107558,,-1.0,
0.1,,0,-0.12833455139941788,,49.7913,
0.1,,0,-0.12827585504419414,,-1.0,
0.1,,0,-0.12829495364133853,,-1.0,
0.1,,0,-0.12831277899867327,,-1.0,
0.1,,0,-0.12825471926335436,,-1.0,
0.1,,0,-0.12819665952803544,,-1.0,
0.1,,0,-0.12821512150527503,,-1.0,
0.1,,0,-0.12823409277843842,,-1.0,
0.1,,0,-0.12817552374719568,,-1.0,
0.1,,0,-0.12811746401187676,,-1.0,
0.1,,0,-0.12813592598911633,,-1.0,
0.1,,0,-0.12815426064237495,,-1.0,
0.1,,0,-0.128096328231037,,-1.0,
0.1,,0,-0.12803826849571812,,-1.0,
0.1,,0,-0.12805673047295768,,-1.0,
0.1,,0,-0.12807519245019724,,-1.0,
0.1,,0,-0.1280171327148783,,-1.0,
0.1,,0,-0.1279590729795594,,-1.0,
0.1,,0,-0.12797753495679898,,-1.0,
0.1,,0,-0.12799599693403854,,-1.0,
0.1,,0,-0.12793793719871963,,-1.0,
0.1,,0,-0.1278792408434959,,-1.0,
0.1,,0,-0.12789833944064027,,-1.0,
0.1,,0,-0.12791667409389887,,-1.0,
0.1,,0,-0.12785874168256092,,-1.0,
0.1,,0,-0.12780004532733721,,-1.0,
0.1,,0,-0.1278191439244816,,-1.0,
0.1,,0,-0.12783760590172116,,-1.0,
0.1,,0,-0.12777890954649745,,-1.0,
0.1,,0,-0.12772084981117854,,-1.0,
0.1,,0,-0.1277393117884181,,-1.0,
0.1,,0,-0.1277584103855625,,-1.0,
0.1,,0,-0.12769971403033872,,-1.0,
0.1,,0,-0.12764165429501984,,-1.0,
0.1,,0,-0.1276601162722594,,-1.0,
0.1,,0,-0.12767857824949896,,-1.0,
0.1,,0,-0.12762115513408487,,-1.0,
0.1,,0,-0.12756245877886116,,-1.0,
0.1,,0,-0.12758028413619593,,-1.0,
0.1,,0,-0.1275993827333403,,-1.0,
0.1,,0,-0.12754132299802137,,-1.0,
0.1,,0,-0.12748326326270246,,-1.0,
0.1,,0,-0.12750108862003723,,-1.0,
0.1,,0,-0.12752018721718159,,-1.0,
0.1,,0,-0.12746212748186272,,-1.0,
0.1,,0,-0.12740343112663896,,-1.0,
0.1,,0,-0.12742252972378337,,49.7505,
0.1,,0,-0.12744099170102288,,-1.0,
0.1,,0,-0.12738293196570402,,-1.0,
0.1,,0,-0.12732423561048026,,-1.0,
0.1,,0,-0.12734269758771985,,-1.0,
0.1,,0,-0.12736179618486423,,-1.0,
0.1,,0,-0.12730373644954532,,-1.0,
0.1,,0,-0.1272456767142264,,-1.0,
0.1,,0,-0.12726413869146597,,-1.0,
0.1,,0,-0.12728260066870556,,-1.0,
0.1,,0,-0.12722454093338664,,-1.0,
0.1,,0,-0.12716584457816293,,-1.0,
0.1,,0,-0.1271849431753073,,-1.0,
0.1,,0,-0.12720340515254686,,-1.0,
0.1,,0,-0.12714534541722794,,-1.0,
0.1,,0,-0.12708728568190905,,-1.0,
0.1,,0,-0.1271057476591486,,-1.0,
0.1,,0,-0.12712420963638815,,-1.0,
0.1,,0,-0.12706614990106924,,-1.0,
0.1,,0,-0.12700809016575035,,-1.0,
0.1,,0,-0.1270265521429899,,-1.0,
0.1,,0,-0.12704501412022948,,-1.0,
0.1,,0,-0.12698695438491056,,-1.0,
0.1,,0,-0.12692889464959167,,-1.0,
0.1,,0,-0.12694799324673606,,-1.0,
0.1,,0,-0.12696632789999465,,-1.0,
0.1,,0,-0.1269077588687519,,-1.0,
0.1,,0,-0.1268503357533378,,-1.0,
0.1,,0,-0.12686867040659638,,-1.0,
0.1,,0,-0.12688776900374077,,-1.0,
0.1,,0,-0.12682907264851703,,-1.0,
0.1,,0,-0.12677164953310296,,-1.0,
0.1,,0,-0.12678947489043768,,-1.0,
0.1,,0,-0.12680793686767727,,-1.0,
0.1,,0,-0.12675051375226315,,-1.0,
0.1,,0,-0.12669181739703944,,-1.0,
0.1,,0,-0.1267109159941838,,-1.0,
0.1,,0,-0.1267293779714234,,-1.0,
0.1,,0,-0.1266713182361045,,-1.0,
0.1,,0,-0.12661325850078559,,-1.0,
0.1,,0,-0.12663172047802515,,-1.0,
0.1,,0,-0.12665081907516954,,-1.0,
0.1,,0,-0.12659275933985062,,-1.0,
0.1,,0,-0.12653406298462688,,-1.0,
0.1,,0,-0.1265531615817713,,-1.0,
0.1,,0,-0.12657162355901083,,-1.0,
0.1,,0,-0.12651420044359676,,49.71,
0.1,,0,-0.12645614070827785,,-1.0,
0.1,,0,-0.12647523930542223,,-1.0,
0.1,,0,-0.1264935739586808,,-1.0,
0.1,,0,-0.12643500492743806,,-1.0,
0.1,,0,-0.12637758181202396,,-1.0,
0.1,,0,-0.12639591646528256,,-1.0,
0.1,,0,-0.12641501506242692,,-1.0,
0.1,,0,-0.12635695532710806,,-1.0,
0.1,,0,-0.12629825897188432,,-1.0,
0.1,,0,-0.1263173575690287,,-1.0,
0.1,,0,-0.12633581954626827,,-1.0,
0.1,,0,-0.12627839643085417,,-1.0,
0.1,,0,-0.12621970007563046,,-1.0,
0.1,,0,-0.12623816205287,,-1.0,
0.1,,0,-0.12625726065001436,,-1.0,
0.1,,0,-0.12619920091469547,,-1.0,
0.1,,0,-0.12614114117937655,,-1.0,
0.1,,0,-0.12615960315661612,,-1.0,
0.1,,0,-0.12617870175376047,,-1.0,
0.1,,0,-0.12612064201844161,,-1.0,
0.1,,0,-0.12606194566321788,,-1.0,
0.1,,0,-0.1260815535562861,,-1.0,
0.1,,0,-0.12610001553352568,,-1.0,
0.1,,0,-0.12604208312218773,,-1.0,
0.1,,0,-0.12598402338686884,,-1.0,
0.1,,0,-0.1260023580401274,,-1.0,
0.1,,0,-0.12602145663727182,,-1.0,
0.1,,0,-0.12596339690195288,,-1.0,
0.1,,0,-0.125905337166634,,-1.0,
0.1,,0,-0.12592379914387355,,-1.0,
0.1,,0,-0.12594226112111312,,-1.0,
0.1,,0,-0.125884838005699,,-1.0,
0.1,,0,-0.1258267782703801,,-1.0,
0.1,,0,-0.12584587686752446,,-1.0,
0.1,,0,-0.12586433884476406,,-1.0,
0.1,,0,-0.12580627910944514,,-1.0,
0.1,,0,-0.12574821937412622,,-1.0,
0.1,,0,-0.1257666813513658,,-1.0,
0.1,,0,-0.1257856526245292,,-1.0,
0.1,,0,-0.12572759288921032,,-1.0,
0.1,,0,-0.12567016977379622,,-1.0,
0.1,,0,-0.125687995131131,,-1.0,
0.1,,0,-0.12570709372827532,,-1.0,
0.1,,0,-0.12564903399295643,,-1.0,
0.1,,0,-0.12559097425763752,,-1.0,
0.1,,0,-0.12561007285478187,,49.6696,
0.1,,0,-0.12562853483202147,,-1.0,
0.1,,0,-0.12557047509670258,,-1.0,
0.1,,0,-0.12551241536138366,,-1.0,
0.1,,0,-0.12553087733862323,,-1.0,
0.1,,0,-0.12554997593576758,,-1.0,
0.1,,0,-0.1254919162004487,,-1.0,
0.1,,0,-0.12543449308503457,,-1.0,
0.1,,0,-0.1254528277382932,,-1.0,
0.1,,0,-0.12547128971553279,,-1.0,
0.1,,0,-0.12541335730419484,,-1.0,
0.1,,0,-0.12535529756887587,,-1.0,
0.1,,0,-0.1253742688420393,,-1.0,
0.1,,0,-0.12539273081927887,,-1.0,
0.1,,0,-0.12533467108395996,,-1.0,
0.1,,0,-0.12527661134864104,,-1.0,
0.1,,0,-0.12529570994578543,,-1.0,
0.1,,0,-0.12531480854292978,,-1.0,
0.1,,0,-0.12525674880761092,,-1.0,
0.1,,0,-0.125198689072292,,-1.0,
0.1,,0,-0.12521715104953157,,-1.0,
0.1,,0,-0.125236122322695,,-1.0,
0.1,,0,-0.12517818991135704,,-1.0,
0.1,,0,-0.12512013017603812,,-1.0,
0.1,,0,-0.12513910144920157,,-1.0,
0.1,,0,-0.12515756342644113,,-1.0,
0.1,,0,-0.1250995036911222,,-1.0,
0.1,,0,-0.12504208057570812,,-1.0,
0.1,,0,-0.12506054255294766,,-1.0,
0.1,,0,-0.12507964115009207,,-1.0,
0.1,,0,-0.12502158141477313,,-1.0,
0.1,,0,-0.12496352167945424,,-1.0,
0.1,,0,-0.12498262027659861,,-1.0,
0.1,,0,-0.12500095492985722,,-1.0,
0.1,,0,-0.1249435318144431,,-1.0,
0.1,,0,-0.1248854720791242,,-1.0,
0.1,,0,-0.12490393405636377,,-1.0,
0.1,,0,-0.12492303265350815,,-1.0,
0.1,,0,-0.12486497291818925,,-1.0,
0.1,,0,-0.12480691318287034,,-1.0,
0.1,,0,-0.1248253751601099,,-1.0,
0.1,,0,-0.12484447375725427,,-1.0,
0.1,,0,-0.1247870506418402,,-1.0,
0.1,,0,-0.12472835428661645,,-1.0,
0.1,,0,-0.12474796217968467,,-1.0,
0.1,,0,-0.12476642415692425,,-1.0,
0.1,,0,-0.12470900104151014,,49.6295,
0.1,,0,-0.12465094130619125,,-1.0,
0.1,,0,-0.12466940328343082,,-1.0,
0.1,,0,-0.12468850188057518,,-1.0,
0.1,,0,-0.1246304421452563,,-1.0,
0.1,,0,-0.12457301902984218,,-1.0,
0.1,,0,-0.1245919903030056,,-1.0,
0.1,,0,-0.12461045228024517,,-1.0,
0.1,,0,-0.12455302916483109,,-1.0,
0.1,,0,-0.12449496942951213,,-1.0,
0.1,,0,-0.12451406802665656,,-1.0,
0.1,,0,-0.1245325300038961,,-1.0,
0.1,,0,-0.12447447026857718,,-1.0,
0.1,,0,-0.1244170471531631,,-1.0,
0.1,,0,-0.12443601842632651,,-1.0,
0.1,,0,-0.1244551170234709,,-1.0,
0.1,,0,-0.12439705728815197,,-1.0,
0.1,,0,-0.12433963417273788,,-1.0,
0.1,,0,-0.12435809614997745,,-1.0,
0.1,,0,-0.12437655812721701,,-1.0,
0.1,,0,-0.12431913501180293,,-1.0,
0.1,,0,-0.12426107527648403,,-1.0,
0.1,,0,-0.1242801738736284,,-1.0,
0.1,,0,-0.12429850852688701,,-1.0,
0.1,,0,-0.12424044879156808,,-1.0,
0.1,,0,-0.12418302567615401,,-1.0,
0.1,,0,-0.12420148765339353,,-1.0,
0.1,,0,-0.12422058625053796,,-1.0,
0.1,,0,-0.12416252651521902,,-1.0,
0.1,,0,-0.12410446677990013,,-1.0,
0.1,,0,-0.1241235653770445,,-1.0,
0.1,,0,-0.12414202735428406,,-1.0,
0.1,,0,-0.12408460423886997,,-1.0,
0.1,,0,-0.12402654450355106,,-1.0,
0.1,,0,-0.12404551577671445,,-1.0,
0.1,,0,-0.12406397775395404,,-1.0,
0.1,,0,-0.12400591801863514,,-1.0,
0.1,,0,-0.12394849490322103,,-1.0,
0.1,,0,-0.12396695688046062,,-1.0,
0.1,,0,-0.1239866920975098,,-1.0,
0.1,,0,-0.1239286323621909,,-1.0,
0.1,,0,-0.12387057262687197,,-1.0,
0.1,,0,-0.12388954390003537,,-1.0,
0.1,,0,-0.12390864249717977,,-1.0,
0.1,,0,-0.12385121938176565,,-1.0,
0.1,,0,-0.12379252302654194,,-1.0,
0.1,,0,-0.12381162162368634,,49.5897,
0.1,,0,-0.12383072022083069,,-1.0,
0.1,,0,-0.12377253316153085,,-1.0,
0.1,,0,-0.12371511004611672,,-1.0,
0.1,,0,-0.12373357202335632,,-1.0,
0.1,,0,-0.12375330724040548,,-1.0,
0.1,,0,-0.1236952475050866,,-1.0,
0.1,,0,-0.12363718776976765,,-1.0,
0.1,,0,-0.12365628636691206,,-1.0,
0.1,,0,-0.12367525764007545,,-1.0,
0.1,,0,-0.1236178345246614,,-1.0,
0.1,,0,-0.12355977478934244,,-1.0,
0.1,,0,-0.12357823676658203,,-1.0,
0.1,,0,-0.1235979719836312,,-1.0,
0.1,,0,-0.12353991224831232,,-1.0,
0.1,,0,-0.1234824891328982,,-1.0,
0.1,,0,-0.12350082378615683,,-1.0,
0.1,,0,-0.12351992238330121,,-1.0,
0.1,,0,-0.1234624992678871,,-1.0,
0.1,,0,-0.1234044395325682,,-1.0,
0.1,,0,-0.12342353812971259,,-1.0,
0.1,,0,-0.123442509402876,,-1.0,
0.1,,0,-0.12338508628746189,,-1.0,
0.1,,0,-0.12332702655214299,,-1.0,
0.1,,0,-0.12334548852938254,,-1.0,
0.1,,0,-0.12336458712652694,,-1.0,
0.1,,0,-0.12330652739120801,,-1.0,
0.1,,0,-0.1232491042757939,,-1.0,
0.1,,0,-0.1232682028729383,,-1.0,
0.1,,0,-0.12328653752619691,,-1.0,
0.1,,0,-0.1232297510306876,,-1.0,
0.1,,0,-0.12317169129536872,,-1.0,
0.1,,0,-0.12319078989251309,,-1.0,
0.1,,0,-0.12320976116567652,,-1.0,
0.1,,0,-0.1231517014303576,,-1.0,
0.1,,0,-0.12309427831494352,,-1.0,
0.1,,0,-0.1231133769120879,,-1.0,
0.1,,0,-0.12313247550923227,,-1.0,
0.1,,0,-0.12307505239381815,,-1.0,
0.1,,0,-0.12301762927840407,,-1.0,
0.1,,0,-0.12303596393166265,,-1.0,
0.1,,0,-0.12305506252880703,,-1.0,
0.1,,0,-0.12299763941339295,,-1.0,
0.1,,0,-0.12293957967807402,,-1.0,
0.1,,0,-0.12295931489512323,,-1.0,
0.1,,0,-0.12297764954838182,,-1.0,
0.1,,0,-0.12291958981306293,,49.5501,
0.1,,0,-0.12286216669764882,,-1.0,
0.1,,0,-0.12288126529479321,,-1.0,
0.1,,0,-0.12290036389193758,,-1.0,
0.1,,0,-0.12284281345254254,,-1.0,
0.1,,0,-0.12278475371722361,,-1.0,
0.1,,0,-0.12280385231436801,,-1.0,
0.1,,0,-0.12282295091151237,,-1.0,
0.1,,0,-0.1227655277960983,,-1.0,
0.1,,0,-0.12270746806077935,,-1.0,
0.1,,0,-0.12272656665792375,,-1.0,
0.1,,0,-0.12274553793108715,,-1.0,
